OrderDate,OrderNumber,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice
2022-03-05,SO14215,942,15,10,2,1336.66
2022-03-06,SO01156,469,11,7,2,62.22
2022-03-06,SO01400,845,7,9,1,34.23
2022-03-06,SO01817,7,2,9,1,2316.45
2022-03-06,SO01875,471,20,1,2,2449.2
2022-03-06,SO02407,555,1,6,1,2455.05
2022-03-06,SO02620,371,17,8,5,241.6
2022-03-06,SO03022,946,16,10,1,329.19
2022-03-06,SO03542,34,13,5,1,59.81
2022-03-06,SO03673,20,4,2,1,788.43
2022-03-06,SO03970,348,5,1,1,2428.62
2022-03-06,SO05092,21,13,1,2,61.01
2022-03-06,SO06894,702,8,4,3,35.08
2022-03-06,SO08579,626,1,6,1,2437.14
2022-03-06,SO10044,849,5,10,1,2341.35
2022-03-06,SO10826,297,20,9,2,2398.07
2022-03-06,SO11291,819,6,2,2,762.54
2022-03-06,SO11602,903,12,3,2,55.42
2022-03-07,SO00263,113,5,2,3,2330.59
2022-03-07,SO00382,575,1,10,1,2416.94
2022-03-07,SO02260,555,10,5,2,32.26
2022-03-07,SO02947,970,1,8,4,2356.43
2022-03-07,SO04451,843,2,4,2,2259.23
2022-03-07,SO05721,883,1,10,1,2348.53
2022-03-07,SO06443,825,19,2,3,1067.07
2022-03-07,SO06517,106,4,8,3,791.67
2022-03-07,SO08050,490,20,10,1,2498.09
2022-03-07,SO08564,89,8,6,5,34.67
2022-03-07,SO09028,175,6,6,3,752.87
2022-03-07,SO10453,406,3,7,2,3682.65
2022-03-07,SO10518,410,17,10,2,240.31
2022-03-07,SO11264,552,7,7,1,35.7
2022-03-07,SO12738,329,6,10,1,762.8
2022-03-07,SO12995,598,8,2,2,35.15
2022-03-07,SO13032,492,2,10,4,2323.03
2022-03-08,SO01410,193,12,4,1,55.44
2022-03-08,SO01504,473,4,9,3,796.09
2022-03-08,SO03388,615,4,3,1,782.92
2022-03-08,SO04860,727,20,3,1,2406.69
2022-03-08,SO07063,574,19,1,1,1069.96
2022-03-08,SO08069,112,12,9,2,54.9
2022-03-08,SO08281,316,2,4,1,2317.01
2022-03-08,SO10072,402,1,3,4,2341.61
2022-03-08,SO11103,985,12,9,1,53.34
2022-03-08,SO13335,403,13,4,1,59.74
2022-03-09,SO00879,9,1,4,1,2335.05
2022-03-09,SO01488,364,6,6,3,758.66
2022-03-09,SO01869,276,14,2,1,71.69
2022-03-09,SO02373,146,16,3,1,343.38
2022-03-09,SO04448,403,9,10,5,24.49
2022-03-09,SO04542,369,18,10,1,200.76
2022-03-09,SO04655,252,9,2,1,25.36
2022-03-09,SO05807,729,5,2,3,2320.25
2022-03-09,SO06735,656,16,1,1,347.06
2022-03-09,SO07766,120,2,3,1,2304.53
2022-03-09,SO08275,959,4,5,4,796.11
2022-03-09,SO09229,510,16,4,1,333.48
2022-03-09,SO09905,826,7,5,1,34.95
2022-03-09,SO11247,300,10,9,3,31.75
2022-03-09,SO11312,274,16,7,3,339.13
2022-03-09,SO14499,635,12,4,5,53.08
2022-03-09,SO14566,79,5,4,2,2340.7
2022-03-10,SO01521,906,13,10,1,61.33
2022-03-10,SO05013,814,9,10,1,24.7
2022-03-10,SO06069,518,13,1,1,58.93
2022-03-10,SO06184,216,14,4,3,70.79
2022-03-10,SO06557,464,11,6,3,64.49
2022-03-10,SO06973,573,7,10,3,35.28
2022-03-10,SO09632,995,13,1,1,60.13
2022-03-10,SO09993,152,10,10,3,33.08
2022-03-10,SO10318,587,15,4,3,1369.92
2022-03-10,SO12474,44,20,5,2,2399.49
2022-03-10,SO14235,542,2,3,3,2353.82
2022-03-10,SO14808,35,9,9,1,25.0
2022-03-11,SO00080,210,13,7,1,59.58
2022-03-11,SO00104,80,6,1,2,726.92
2022-03-11,SO00352,998,12,3,2,52.69
2022-03-11,SO01341,354,7,2,1,35.71
2022-03-11,SO04169,522,17,2,1,237.27
2022-03-11,SO05334,271,3,10,2,3501.2
2022-03-11,SO05486,207,15,10,1,1355.7
2022-03-11,SO07254,82,1,8,2,2423.12
2022-03-11,SO07558,445,4,2,1,770.49
2022-03-11,SO09542,735,16,9,2,339.51
2022-03-11,SO10219,118,19,6,1,1096.03
2022-03-11,SO13091,969,17,8,4,240.26
2022-03-12,SO00649,436,15,7,1,1328.04
2022-03-12,SO02304,108,17,2,1,232.02
2022-03-12,SO04430,817,1,2,2,2318.3
2022-03-12,SO05178,613,11,2,1,64.33
2022-03-12,SO05985,953,18,3,1,196.76
2022-03-12,SO05989,408,6,1,1,748.25
2022-03-12,SO08974,471,15,5,1,1353.72
2022-03-12,SO09438,487,9,10,4,24.79
2022-03-12,SO10206,232,15,5,2,1396.42
2022-03-12,SO11441,809,8,5,4,36.0
2022-03-12,SO12008,362,3,3,2,3655.53
2022-03-12,SO12194,958,13,2,1,58.97
2022-03-12,SO12935,286,9,4,3,24.81
2022-03-12,SO13421,670,15,10,2,1370.29
2022-03-12,SO13841,119,9,10,2,25.22
2022-03-12,SO14167,534,3,8,1,3658.88
2022-03-12,SO14237,677,12,8,1,54.82
2022-03-13,SO02120,339,7,10,1,35.36
2022-03-13,SO05885,634,11,8,1,63.58
2022-03-13,SO07461,684,16,9,1,331.42
2022-03-13,SO07568,152,19,3,1,1089.53
2022-03-13,SO08082,733,4,1,1,793.4
2022-03-13,SO08243,586,19,10,2,1090.87
2022-03-13,SO08885,474,2,3,1,2328.42
2022-03-13,SO08946,529,2,4,2,2380.42
2022-03-13,SO10266,783,12,9,1,54.56
2022-03-13,SO10614,571,16,3,1,331.61
2022-03-13,SO12451,490,4,5,1,796.75
2022-03-13,SO12475,972,7,5,1,35.65
2022-03-13,SO12742,613,18,9,1,202.27
2022-03-13,SO14157,764,20,10,1,2438.83
2022-03-14,SO00344,843,6,9,2,723.52
2022-03-14,SO00643,366,20,9,1,2384.2
2022-03-14,SO02749,255,12,10,2,55.36
2022-03-14,SO03168,953,11,7,2,65.32
2022-03-14,SO04281,745,18,4,1,207.89
2022-03-14,SO05338,658,1,8,1,2383.4
2022-03-14,SO05497,940,15,4,2,1383.2
2022-03-14,SO06797,811,7,9,1,33.96
2022-03-14,SO07247,214,15,4,5,1329.13
2022-03-14,SO07994,878,17,7,2,238.29
2022-03-14,SO09432,153,7,4,1,34.31
2022-03-14,SO10931,34,11,1,3,64.1
2022-03-14,SO11258,754,5,9,2,2328.88
2022-03-14,SO12040,624,6,5,1,755.21
2022-03-14,SO12478,267,12,1,1,55.37
2022-03-14,SO13207,102,14,6,1,70.85
2022-03-14,SO13537,788,3,9,1,3583.89
2022-03-15,SO01870,307,12,2,2,54.65
2022-03-15,SO02327,44,20,3,3,2503.6
2022-03-15,SO03635,630,2,7,1,2287.6
2022-03-15,SO03917,742,7,2,1,34.91
2022-03-15,SO04313,503,8,2,1,34.78
2022-03-15,SO05299,135,12,4,2,54.16
2022-03-15,SO07480,181,8,3,2,34.96
2022-03-15,SO08231,557,16,8,1,337.22
2022-03-15,SO08858,692,6,8,4,727.97
2022-03-15,SO08992,41,16,8,2,341.24
2022-03-15,SO10733,910,11,5,1,61.61
2022-03-15,SO10928,160,1,10,2,2337.23
2022-03-15,SO11848,969,20,5,1,2415.4
2022-03-15,SO12919,840,1,2,2,2445.56
2022-03-15,SO13534,116,9,5,1,24.5
2022-03-15,SO13551,673,9,9,5,25.07
2022-03-16,SO00698,793,13,7,2,59.47
2022-03-16,SO01591,16,12,6,2,53.82
2022-03-16,SO01922,460,12,10,1,52.63
2022-03-16,SO01998,977,15,1,1,1380.91
2022-03-16,SO02521,696,19,4,1,1092.56
2022-03-16,SO05069,457,5,3,2,2449.22
2022-03-16,SO05451,402,8,10,1,34.31
2022-03-16,SO05806,223,13,1,1,59.61
2022-03-16,SO06416,936,9,10,1,25.42
2022-03-16,SO07778,977,11,5,1,62.44
2022-03-16,SO09677,936,12,3,2,55.3
2022-03-16,SO10112,979,8,9,1,35.42
2022-03-16,SO11077,742,2,3,2,2370.2
2022-03-16,SO12569,827,3,10,1,3624.37
2022-03-16,SO12988,963,8,10,1,36.0
2022-03-16,SO13033,610,16,10,1,335.58
2022-03-16,SO14972,991,7,4,1,35.63
2022-03-17,SO00250,946,7,5,4,35.95
2022-03-17,SO03019,737,14,6,2,69.31
2022-03-17,SO07196,929,2,4,4,2258.59
2022-03-17,SO08547,130,7,8,3,35.94
2022-03-17,SO09255,511,20,2,2,2481.84
2022-03-17,SO09460,903,18,7,1,206.04
2022-03-17,SO09634,910,12,7,3,54.28
2022-03-17,SO10588,515,5,2,1,2315.1
2022-03-17,SO13762,267,16,8,3,336.29
2022-03-17,SO13816,182,9,2,2,24.89
2022-03-17,SO13955,645,14,8,2,68.41
2022-03-17,SO14142,699,3,3,5,3559.37
2022-03-17,SO14908,821,11,7,1,61.68
2022-03-18,SO00746,935,7,8,2,35.69
2022-03-18,SO01627,91,10,6,1,31.83
2022-03-18,SO02514,413,17,3,4,231.57
2022-03-18,SO02603,852,6,8,1,738.34
2022-03-18,SO04257,99,11,2,2,64.3
2022-03-18,SO04597,47,4,3,3,781.02
2022-03-18,SO04629,764,14,1,1,71.46
2022-03-18,SO05783,358,14,3,2,71.32
2022-03-18,SO06794,95,8,8,3,34.08
2022-03-18,SO09102,385,4,3,1,787.97
2022-03-18,SO09402,239,3,8,2,3595.71
2022-03-18,SO11096,171,10,5,2,31.74
2022-03-18,SO12345,20,14,3,5,70.35
2022-03-18,SO12806,378,13,2,1,59.86
2022-03-18,SO14518,208,16,1,1,339.5
2022-03-18,SO14875,970,18,1,1,204.2
2022-03-19,SO01094,304,19,10,1,1089.1
2022-03-19,SO01184,673,17,7,1,233.91
2022-03-19,SO01284,555,18,7,4,201.91
2022-03-19,SO01799,432,7,6,1,35.99
2022-03-19,SO03184,410,16,8,1,331.09
2022-03-19,SO03707,480,10,8,1,32.74
2022-03-19,SO04628,288,15,7,1,1404.08
2022-03-19,SO05982,727,5,10,4,2321.75
2022-03-19,SO06478,764,12,8,4,54.72
2022-03-19,SO06903,421,18,9,2,199.58
2022-03-19,SO07512,835,11,2,1,63.68
2022-03-19,SO07986,923,10,7,2,31.81
2022-03-19,SO10280,546,3,2,1,3540.3
2022-03-19,SO10696,343,1,1,1,2394.67
2022-03-19,SO12030,460,2,3,1,2367.43
2022-03-19,SO12201,57,2,8,2,2353.98
2022-03-20,SO00113,124,14,4,1,69.39
2022-03-20,SO00302,457,5,4,2,2374.62
2022-03-20,SO01023,713,2,8,1,2346.37
2022-03-20,SO02969,445,12,5,1,54.99
2022-03-20,SO03280,174,11,3,2,64.04
2022-03-20,SO03438,586,8,10,1,34.48
2022-03-20,SO05199,529,9,5,2,24.37
2022-03-20,SO05778,328,6,2,1,734.48
2022-03-20,SO07501,894,19,9,1,1096.32
2022-03-20,SO08393,430,13,8,1,59.84
2022-03-20,SO08840,811,20,5,1,2418.22
2022-03-20,SO10552,860,10,1,2,32.8
2022-03-20,SO10659,822,15,1,1,1328.07
2022-03-20,SO11779,223,3,6,1,3503.7
2022-03-20,SO14665,82,8,8,1,34.32
2022-03-21,SO00400,963,1,6,3,2386.15
2022-03-21,SO01134,335,6,10,3,721.62
2022-03-21,SO01144,523,1,5,1,2409.35
2022-03-21,SO04610,674,16,7,4,342.59
2022-03-21,SO06045,148,14,5,4,70.11
2022-03-21,SO06230,820,8,6,1,34.11
2022-03-21,SO07198,975,16,6,3,342.72
2022-03-21,SO11234,711,16,7,1,345.48
2022-03-21,SO11503,171,20,6,3,2479.91
2022-03-21,SO13433,561,9,8,2,25.5
2022-03-21,SO14306,267,11,6,1,64.57
2022-03-22,SO00850,873,6,3,2,727.08
2022-03-22,SO01840,486,15,9,1,1397.66
2022-03-22,SO02058,363,4,9,1,804.73
2022-03-22,SO02230,23,16,9,1,342.92
2022-03-22,SO02289,602,5,10,2,2439.67
2022-03-22,SO03132,130,8,6,3,35.98
2022-03-22,SO05726,665,10,2,1,32.31
2022-03-22,SO06592,567,3,10,1,3594.33
2022-03-22,SO08248,921,7,8,1,34.37
2022-03-22,SO10376,436,18,9,2,207.95
2022-03-22,SO11906,147,10,4,1,32.82
2022-03-22,SO12490,340,4,1,1,778.83
2022-03-22,SO12534,304,7,1,2,35.62
2022-03-22,SO12967,5,20,6,1,2458.11
2022-03-22,SO14349,607,6,8,2,745.6
2022-03-22,SO14361,295,16,5,1,341.25
2022-03-22,SO14682,992,6,2,2,761.41
2022-03-23,SO00917,12,11,10,1,64.86
2022-03-23,SO04878,596,19,4,2,1066.03
2022-03-23,SO05667,477,16,6,1,342.81
2022-03-23,SO06398,841,12,7,2,52.71
2022-03-23,SO06595,160,6,4,2,720.88
2022-03-23,SO09978,378,17,9,1,242.53
2022-03-23,SO10606,895,19,6,1,1057.13
2022-03-23,SO14285,490,15,9,4,1333.74
2022-03-23,SO14317,203,17,2,2,237.32
2022-03-23,SO14430,193,12,4,1,55.02
2022-03-24,SO01923,211,6,10,1,756.81
2022-03-24,SO04296,252,20,3,5,2406.38
2022-03-24,SO05137,936,14,10,1,71.57
2022-03-24,SO05626,535,2,9,5,2276.59
2022-03-24,SO06965,754,17,8,2,240.07
2022-03-24,SO07478,302,1,9,3,2440.89
2022-03-24,SO07651,860,14,1,2,70.53
2022-03-24,SO08609,636,11,8,1,64.96
2022-03-24,SO09290,648,4,6,2,800.79
2022-03-24,SO10041,230,15,2,1,1332.35
2022-03-24,SO10189,333,18,5,1,206.25
2022-03-24,SO14405,565,10,9,3,32.55
2022-03-24,SO14455,177,8,8,1,34.33
2022-03-25,SO00149,998,19,2,2,1059.83
2022-03-25,SO02288,955,19,2,5,1062.14
2022-03-25,SO02545,267,11,1,1,62.93
2022-03-25,SO03116,276,10,5,1,33.26
2022-03-25,SO03677,113,5,6,2,2424.21
2022-03-25,SO05780,101,15,1,2,1324.21
2022-03-25,SO06863,932,16,3,2,346.74
2022-03-25,SO06988,753,12,9,3,55.55
2022-03-25,SO07070,548,11,7,3,63.49
2022-03-25,SO07466,645,8,3,1,35.1
2022-03-25,SO08270,868,1,5,1,2317.26
2022-03-25,SO08647,321,2,1,1,2293.88
2022-03-25,SO11043,794,8,3,3,34.35
2022-03-25,SO13160,670,18,6,2,206.91
2022-03-26,SO00646,793,5,8,3,2436.14
2022-03-26,SO00708,713,2,5,1,2258.36
2022-03-26,SO01026,550,10,5,1,32.74
2022-03-26,SO01541,469,4,7,5,760.93
2022-03-26,SO01769,300,6,1,4,761.33
2022-03-26,SO01832,249,7,5,2,35.36
2022-03-26,SO02832,951,13,5,2,58.29
2022-03-26,SO06193,443,4,6,1,782.79
2022-03-26,SO07789,712,2,4,1,2354.89
2022-03-26,SO07825,762,13,2,2,59.55
2022-03-26,SO08642,460,14,1,1,71.53
2022-03-26,SO09316,617,20,5,2,2392.2
2022-03-26,SO14331,991,5,6,1,2325.9
2022-03-27,SO01050,741,5,9,1,2343.58
2022-03-27,SO01608,699,6,4,1,751.06
2022-03-27,SO02576,393,9,2,4,24.45
2022-03-27,SO02866,336,11,6,4,62.94
2022-03-27,SO02914,155,3,4,2,3617.19
2022-03-27,SO07209,445,3,3,1,3507.18
2022-03-27,SO08053,595,17,9,1,236.2
2022-03-27,SO09458,398,4,7,3,802.14
2022-03-27,SO09523,474,4,5,1,774.89
2022-03-27,SO09876,866,2,2,1,2321.03
2022-03-27,SO11327,901,16,4,2,330.95
2022-03-27,SO11789,97,12,2,1,55.33
2022-03-27,SO11819,210,3,7,1,3622.39
2022-03-27,SO11917,686,9,7,2,24.75
2022-03-27,SO12394,299,7,5,1,34.81
2022-03-27,SO13411,520,4,10,1,778.54
2022-03-28,SO00369,229,3,7,4,3614.59
2022-03-28,SO00680,304,1,2,1,2355.62
2022-03-28,SO02175,556,12,2,1,54.33
2022-03-28,SO02192,794,10,2,2,33.04
2022-03-28,SO02224,394,18,3,2,200.55
2022-03-28,SO02756,644,9,1,2,25.04
2022-03-28,SO03613,332,9,9,1,25.7
2022-03-28,SO03633,765,13,8,1,59.44
2022-03-28,SO04507,9,14,4,1,70.08
2022-03-28,SO05213,402,14,7,2,70.78
2022-03-28,SO05694,322,8,7,1,34.74
2022-03-28,SO07188,596,3,2,3,3579.29
2022-03-28,SO07467,257,18,7,1,206.5
2022-03-28,SO08148,510,8,8,1,34.7
2022-03-28,SO12616,21,16,6,4,343.24
2022-03-28,SO13277,688,13,6,1,59.68
2022-03-28,SO13392,577,1,7,1,2345.96
2022-03-29,SO00748,920,11,5,3,64.38
2022-03-29,SO02712,528,18,8,2,201.72
2022-03-29,SO04477,70,4,3,4,796.57
2022-03-29,SO04915,802,7,6,1,35.0
2022-03-29,SO07224,325,3,2,3,3663.61
2022-03-29,SO07898,113,4,8,1,774.61
2022-03-29,SO11810,245,3,3,1,3576.41
2022-03-29,SO12463,292,19,4,2,1096.83
2022-03-29,SO13096,238,10,2,2,32.84
2022-03-30,SO00445,570,3,6,1,3481.03
2022-03-30,SO00796,4,10,9,3,33.11
2022-03-30,SO02239,567,10,10,4,31.66
2022-03-30,SO02611,410,9,2,4,25.36
2022-03-30,SO02702,156,14,4,5,68.86
2022-03-30,SO03842,20,19,5,1,1061.33
2022-03-30,SO03876,550,18,3,1,198.39
2022-03-30,SO05473,528,15,4,1,1340.62
2022-03-30,SO08272,667,17,6,3,231.57
2022-03-30,SO08850,405,18,3,1,202.06
2022-03-30,SO08951,151,7,2,1,34.42
2022-03-30,SO11530,892,16,1,1,336.71
2022-03-30,SO12766,162,16,2,2,334.24
2022-03-30,SO13172,268,1,2,3,2384.51
2022-03-30,SO14964,51,7,8,1,35.08
2022-03-31,SO00290,279,20,4,1,2393.51
2022-03-31,SO00739,30,19,3,2,1107.36
2022-03-31,SO02255,169,12,5,4,53.59
2022-03-31,SO03348,376,10,1,3,31.91
2022-03-31,SO03412,869,2,8,1,2312.78
2022-03-31,SO04420,930,8,8,1,35.14
2022-03-31,SO13133,933,2,6,1,2258.08
2022-03-31,SO13140,545,8,10,2,34.26
2022-03-31,SO14776,819,9,2,1,25.12
2022-04-01,SO00792,419,18,6,3,201.33
2022-04-01,SO01335,827,14,4,3,71.45
2022-04-01,SO01570,479,4,9,4,781.31
2022-04-01,SO01814,783,5,6,2,2368.36
2022-04-01,SO02070,521,2,5,2,2282.3
2022-04-01,SO02518,428,16,3,1,329.64
2022-04-01,SO04815,445,10,1,5,32.5
2022-04-01,SO05258,518,15,2,1,1359.02
2022-04-01,SO05773,518,7,10,1,35.68
2022-04-01,SO06027,883,18,4,1,208.04
2022-04-01,SO06935,411,20,9,3,2507.87
2022-04-01,SO09449,40,8,1,5,35.18
2022-04-01,SO10897,891,11,5,4,64.8
2022-04-01,SO12845,725,19,10,2,1101.21
2022-04-01,SO12925,356,4,5,1,762.35
2022-04-02,SO01602,400,15,8,1,1386.53
2022-04-02,SO04142,313,13,8,5,60.27
2022-04-02,SO05634,926,18,10,1,196.87
2022-04-02,SO06115,784,7,4,1,35.14
2022-04-02,SO08250,986,14,7,2,71.29
2022-04-02,SO08267,803,8,7,1,35.81
2022-04-02,SO09061,727,2,3,1,2332.99
2022-04-02,SO10540,667,5,8,2,2368.97
2022-04-02,SO11543,102,8,9,2,35.88
2022-04-02,SO11955,887,12,8,1,53.95
2022-04-02,SO12249,284,8,8,3,34.29
2022-04-02,SO12567,404,12,4,5,54.09
2022-04-02,SO13068,848,20,7,2,2428.12
2022-04-02,SO13859,813,5,10,5,2373.17
2022-04-02,SO14687,359,12,3,1,53.65
2022-04-02,SO14756,757,18,3,2,207.41
2022-04-03,SO02661,592,6,1,1,762.1
2022-04-03,SO03077,375,7,6,3,34.56
2022-04-03,SO03996,934,15,2,1,1396.27
2022-04-03,SO04199,723,5,3,2,2346.88
2022-04-03,SO04756,943,2,9,2,2261.17
2022-04-03,SO04997,209,19,1,3,1070.95
2022-04-03,SO05554,29,8,4,4,34.27
2022-04-03,SO06603,432,6,3,1,723.12
2022-04-03,SO10105,245,15,4,2,1378.92
2022-04-03,SO10416,14,10,7,1,32.37
2022-04-03,SO12076,533,20,4,5,2393.01
2022-04-03,SO12105,654,5,8,5,2350.7
2022-04-03,SO13394,844,19,1,1,1098.86
2022-04-03,SO14114,635,4,1,5,768.13
2022-04-04,SO00307,742,4,9,1,794.76
2022-04-04,SO01587,465,4,8,2,778.42
2022-04-04,SO01887,447,5,5,1,2332.7
2022-04-04,SO02212,408,6,8,1,739.41
2022-04-04,SO02529,467,5,4,1,2413.56
2022-04-04,SO02717,31,1,1,4,2354.96
2022-04-04,SO03234,417,15,5,1,1373.46
2022-04-04,SO03672,126,2,8,1,2335.09
2022-04-04,SO05541,549,7,9,1,35.28
2022-04-04,SO08092,880,20,10,2,2509.46
2022-04-04,SO09493,268,11,6,1,64.24
2022-04-04,SO09658,610,7,2,1,35.27
2022-04-04,SO14210,914,13,7,1,60.9
2022-04-04,SO14389,754,1,7,3,2444.92
2022-04-04,SO14542,397,10,1,4,33.51
2022-04-05,SO01103,890,15,8,1,1335.2
2022-04-05,SO01761,783,3,2,4,3580.61
2022-04-05,SO02247,607,4,10,1,769.05
2022-04-05,SO03636,508,5,3,1,2360.15
2022-04-05,SO04079,928,19,3,2,1056.37
2022-04-05,SO05962,517,14,5,2,70.42
2022-04-05,SO06497,759,17,7,2,235.04
2022-04-05,SO06599,959,2,8,1,2374.9
2022-04-05,SO06795,417,6,7,2,752.81
2022-04-05,SO08335,840,5,1,1,2321.79
2022-04-05,SO08544,544,17,9,1,239.09
2022-04-05,SO09043,297,18,6,2,207.34
2022-04-05,SO09294,707,4,3,1,798.81
2022-04-05,SO10190,540,17,10,1,236.11
2022-04-05,SO12139,519,4,3,1,788.96
2022-04-05,SO13991,258,17,9,1,236.57
2022-04-06,SO00078,307,18,6,2,203.14
2022-04-06,SO04248,22,15,3,2,1360.39
2022-04-06,SO04640,482,17,6,1,235.6
2022-04-06,SO06746,460,12,6,1,53.91
2022-04-06,SO09474,997,12,8,3,53.34
2022-04-06,SO11559,97,4,10,5,784.81
2022-04-06,SO12698,296,10,3,3,33.41
2022-04-06,SO12752,981,13,6,2,58.48
2022-04-07,SO00071,842,13,10,3,58.23
2022-04-07,SO00204,35,8,2,1,34.97
2022-04-07,SO02496,237,8,10,3,34.43
2022-04-07,SO03014,834,12,6,2,52.59
2022-04-07,SO03960,220,12,7,2,55.47
2022-04-07,SO08438,327,6,8,2,726.0
2022-04-07,SO08664,101,12,4,1,53.85
2022-04-07,SO10324,288,5,1,2,2339.86
2022-04-07,SO11308,896,3,9,2,3476.66
2022-04-07,SO13595,126,13,10,1,60.26
2022-04-07,SO14796,943,13,7,1,61.41
2022-04-07,SO14969,163,5,3,1,2351.14
2022-04-08,SO00141,963,14,7,5,69.46
2022-04-08,SO00472,403,13,2,1,61.16
2022-04-08,SO00967,150,9,6,2,24.84
2022-04-08,SO03575,145,18,7,3,207.48
2022-04-08,SO03939,73,10,1,3,31.66
2022-04-08,SO04488,50,18,5,1,200.42
2022-04-08,SO04723,300,14,8,1,70.95
2022-04-08,SO06899,109,17,1,2,241.68
2022-04-08,SO08624,460,11,1,1,64.05
2022-04-08,SO09054,637,16,5,1,341.16
2022-04-08,SO09073,80,11,2,2,65.24
2022-04-08,SO09839,437,2,5,2,2379.63
2022-04-08,SO10060,707,6,9,1,729.18
2022-04-08,SO10712,50,6,8,2,750.35
2022-04-08,SO12503,207,15,2,2,1386.25
2022-04-08,SO13130,206,16,5,2,329.63
2022-04-08,SO13353,647,11,3,1,61.93
2022-04-08,SO14910,22,1,6,5,2339.8
2022-04-09,SO00378,306,3,8,4,3583.59
2022-04-09,SO01262,255,9,5,4,24.81
2022-04-09,SO01286,537,9,7,1,25.53
2022-04-09,SO02459,266,13,1,1,58.54
2022-04-09,SO02816,266,10,1,1,32.72
2022-04-09,SO03206,540,20,9,2,2399.99
2022-04-09,SO03685,322,8,8,2,35.47
2022-04-09,SO03984,131,16,4,2,331.52
2022-04-09,SO04457,360,11,9,3,64.3
2022-04-09,SO05612,969,13,1,1,58.98
2022-04-09,SO07877,40,11,10,3,63.03
2022-04-09,SO08253,884,12,2,1,54.36
2022-04-09,SO09285,126,2,7,3,2320.42
2022-04-09,SO09478,590,9,9,1,24.91
2022-04-09,SO11389,886,14,1,4,67.95
2022-04-10,SO01403,196,19,5,2,1084.95
2022-04-10,SO03190,742,16,2,2,334.82
2022-04-10,SO03793,459,19,5,1,1101.07
2022-04-10,SO05280,646,7,2,1,35.95
2022-04-10,SO09182,807,18,3,2,205.66
2022-04-10,SO11007,208,12,10,3,54.21
2022-04-11,SO00962,637,11,8,2,64.48
2022-04-11,SO01997,907,18,6,5,201.32
2022-04-11,SO02797,135,1,4,1,2455.81
2022-04-11,SO04301,911,11,9,3,62.71
2022-04-11,SO04811,541,6,1,1,757.67
2022-04-11,SO06620,864,1,10,1,2383.15
2022-04-11,SO06646,646,20,2,1,2504.51
2022-04-11,SO07066,1,13,10,2,58.23
2022-04-11,SO10212,495,3,2,2,3571.9
2022-04-11,SO11074,786,5,8,1,2349.66
2022-04-11,SO11146,746,5,6,2,2320.38
2022-04-11,SO12940,706,7,9,1,34.8
2022-04-11,SO13716,71,20,6,2,2392.15
2022-04-11,SO13997,758,4,3,2,805.16
2022-04-11,SO14519,960,10,7,1,32.83
2022-04-12,SO00385,534,9,1,5,25.65
2022-04-12,SO00808,482,17,7,1,234.85
2022-04-12,SO02198,625,19,10,5,1065.58
2022-04-12,SO02488,844,10,3,1,31.63
2022-04-12,SO02520,817,1,5,2,2447.48
2022-04-12,SO02865,339,9,8,2,25.02
2022-04-12,SO03548,318,14,8,1,68.29
2022-04-12,SO03759,386,5,4,1,2396.84
2022-04-12,SO03837,886,3,5,1,3567.88
2022-04-12,SO08144,910,3,10,2,3544.16
2022-04-12,SO09592,368,20,9,1,2382.29
2022-04-12,SO10164,366,11,2,1,63.25
2022-04-12,SO10420,233,5,5,1,2373.07
2022-04-12,SO11263,206,15,1,1,1355.58
2022-04-12,SO11652,33,17,8,1,235.58
2022-04-12,SO12380,811,16,9,2,334.73
2022-04-12,SO13564,981,15,7,2,1333.27
2022-04-13,SO00227,338,3,2,1,3542.53
2022-04-13,SO00985,785,5,9,5,2396.5
2022-04-13,SO01549,946,3,4,1,3574.39
2022-04-13,SO01988,406,9,4,1,25.72
2022-04-13,SO02377,149,2,4,3,2291.19
2022-04-13,SO02660,211,13,3,3,60.93
2022-04-13,SO03500,890,18,1,2,198.63
2022-04-13,SO05284,815,16,7,1,335.52
2022-04-13,SO05918,720,13,4,2,58.32
2022-04-13,SO06402,181,9,3,5,25.73
2022-04-13,SO08993,280,9,5,2,24.42
2022-04-13,SO12548,616,12,4,1,55.07
2022-04-13,SO12578,487,8,9,5,34.13
2022-04-14,SO00353,104,17,9,3,231.07
2022-04-14,SO01353,643,19,2,1,1104.5
2022-04-14,SO02125,956,6,3,1,731.16
2022-04-14,SO02774,255,6,6,2,745.74
2022-04-14,SO02794,13,13,4,5,59.66
2022-04-14,SO06725,583,18,10,1,200.62
2022-04-14,SO08160,165,18,3,1,202.88
2022-04-14,SO09793,978,1,3,1,2334.53
2022-04-14,SO11701,796,16,7,2,336.25
2022-04-14,SO12041,659,10,10,1,32.58
2022-04-14,SO12785,111,16,10,1,330.33
2022-04-14,SO14957,350,1,3,3,2357.77
2022-04-15,SO01185,232,4,8,1,792.1
2022-04-15,SO02709,194,6,6,1,763.96
2022-04-15,SO03020,781,5,10,2,2361.05
2022-04-15,SO03273,664,12,1,3,52.71
2022-04-15,SO04045,587,20,7,1,2475.43
2022-04-15,SO05152,648,7,4,2,36.01
2022-04-15,SO05894,268,18,9,1,206.69
2022-04-15,SO08333,107,11,5,1,62.59
2022-04-15,SO08385,974,1,5,2,2445.38
2022-04-15,SO10259,507,18,10,1,199.64
